구,연월,발생건수,부상자수,사망자수
종로구,2012-08-01,106,181,1
종로구,2012-09-01,122,168,1
종로구,2012-10-01,114,155,1
종로구,2012-11-01,123,167,1
종로구,2012-12-01,92,133,1
종로구,2013-01-01,109,154,3
종로구,2013-02-01,90,130,1
종로구,2013-03-01,122,173,1
종로구,2013-04-01,118,169,0
종로구,2013-05-01,102,153,1
종로구,2013-06-01,127,175,0
종로구,2013-07-01,96,144,1
종로구,2013-08-01,81,107,1
종로구,2013-09-01,90,113,2
종로구,2013-10-01,108,141,2
종로구,2013-11-01,125,168,0
종로구,2013-12-01,106,143,1
종로구,2014-01-01,78,105,0
종로구,2014-02-01,70,94,1
종로구,2014-03-01,102,135,1
종로구,2014-04-01,108,145,1
종로구,2014-05-01,128,165,1
종로구,2014-06-01,126,188,1
종로구,2014-07-01,112,143,1
종로구,2014-08-01,119,150,2
종로구,2014-09-01,103,134,0
종로구,2014-10-01,112,156,2
종로구,2014-11-01,135,185,0
종로구,2014-12-01,121,190,1
종로구,2015-01-01,88,119,0
종로구,2015-02-01,82,114,1
종로구,2015-03-01,121,181,0
종로구,2015-04-01,136,188,0
종로구,2015-05-01,137,192,0
종로구,2015-06-01,100,149,0
종로구,2015-07-01,111,154,2
종로구,2015-08-01,113,148,1
종로구,2015-09-01,141,173,1
종로구,2015-10-01,137,179,0
종로구,2015-11-01,127,169,1
종로구,2015-12-01,121,167,2
종로구,2016-01-01,105,143,0
종로구,2016-02-01,75,103,1
종로구,2016-03-01,113,145,0
종로구,2016-04-01,119,149,0
종로구,2016-05-01,151,189,0
종로구,2016-06-01,95,135,1
종로구,2016-07-01,122,175,1
종로구,2016-08-01,96,135,0
종로구,2016-09-01,102,138,2
종로구,2016-10-01,106,146,1
종로구,2016-11-01,98,133,0
종로구,2016-12-01,117,157,3
종로구,2017-01-01,98,159,2
종로구,2017-02-01,71,96,2
종로구,2017-03-01,99,140,1
종로구,2017-04-01,113,166,1
종로구,2017-05-01,116,146,0
종로구,2017-06-01,114,152,0
종로구,2017-07-01,87,141,2
종로구,2017-08-01,81,119,0
종로구,2017-09-01,112,155,1
종로구,2017-10-01,94,145,0
종로구,2017-11-01,97,115,2
종로구,2017-12-01,108,155,2
종로구,2018-01-01,103,133,0
종로구,2018-02-01,84,111,1
종로구,2018-03-01,101,149,0
종로구,2018-04-01,93,114,0
종로구,2018-05-01,102,143,1
종로구,2018-06-01,96,123,1
종로구,2018-07-01,89,128,0
종로구,2018-08-01,90,127,0
종로구,2018-09-01,91,133,1
종로구,2018-10-01,113,166,0
종로구,2018-11-01,75,100,1
종로구,2018-12-01,97,119,1
종로구,2019-01-01,87,125,1
종로구,2019-02-01,66,84,1
종로구,2019-03-01,87,122,2
종로구,2019-04-01,85,131,0
종로구,2019-05-01,112,158,1
종로구,2019-06-01,95,116,1
종로구,2019-07-01,83,109,0
종로구,2019-08-01,115,164,0
종로구,2019-09-01,99,143,0
종로구,2019-10-01,104,139,0
종로구,2019-11-01,100,126,0
종로구,2019-12-01,100,142,0
종로구,2020-01-01,76,103,1
종로구,2020-02-01,90,121,1
종로구,2020-03-01,55,69,0
종로구,2020-04-01,61,108,0
종로구,2020-05-01,83,112,1
종로구,2020-06-01,82,107,0
종로구,2020-07-01,89,130,0
종로구,2020-08-01,69,88,1
종로구,2020-09-01,73,91,0
종로구,2020-10-01,75,93,0
종로구,2020-11-01,82,107,1
종로구,2020-12-01,68,95,0
종로구,2021-01-01,69,93,3
종로구,2021-02-01,54,75,0
종로구,2021-03-01,66,92,0
종로구,2021-04-01,51,66,0
종로구,2021-05-01,62,91,0
종로구,2021-06-01,70,90,1
종로구,2021-07-01,71,94,0
종로구,2021-08-01,65,92,1
종로구,2021-09-01,54,74,0
종로구,2021-10-01,75,97,0
종로구,2021-11-01,75,103,1
종로구,2021-12-01,66,83,0
종로구,2022-01-01,65,89,0
종로구,2022-02-01,59,87,0
종로구,2022-03-01,70,88,0
종로구,2022-04-01,90,133,0
종로구,2022-05-01,88,130,1
종로구,2022-06-01,78,99,1
종로구,2022-07-01,109,146,0
종로구,2022-08-01,77,105,1
종로구,2022-09-01,99,138,0
종로구,2022-10-01,81,118,0
종로구,2022-11-01,77,108,0
종로구,2022-12-01,81,110,0
종로구,2023-01-01,77,108,2
종로구,2023-02-01,66,84,0
종로구,2023-03-01,67,97,0
종로구,2023-04-01,73,90,1
종로구,2023-05-01,88,136,0
종로구,2023-06-01,82,101,0
종로구,2023-07-01,95,121,0
종로구,2023-08-01,83,114,1
종로구,2023-09-01,81,132,1
종로구,2023-10-01,96,120,2
종로구,2023-11-01,80,99,1
종로구,2023-12-01,100,129,0
종로구,2024-01-01,77,97,0
종로구,2024-02-01,56,76,0
종로구,2024-03-01,74,101,0
종로구,2024-04-01,84,110,0
종로구,2024-05-01,61,87,1
종로구,2024-06-01,82,159,1
종로구,2024-07-01,66,76,0
종로구,2024-08-01,89,122,0
종로구,2024-09-01,81,105,0
종로구,2024-10-01,88,123,1
종로구,2024-11-01,90,117,1
종로구,2024-12-01,69,80,1
중구,2005-01-01,97,156,1
중구,2005-02-01,87,119,1
중구,2005-03-01,100,137,1
중구,2005-04-01,108,150,0
중구,2005-05-01,131,189,1
중구,2005-06-01,97,136,2
중구,2005-07-01,119,165,2
중구,2005-08-01,113,148,3
중구,2005-09-01,110,139,0
중구,2005-10-01,122,173,0
중구,2005-11-01,106,149,1
중구,2005-12-01,143,196,1
중구,2006-01-01,81,120,1
중구,2006-02-01,83,127,0
중구,2006-03-01,92,128,0
중구,2006-04-01,99,128,2
중구,2006-05-01,134,180,1
중구,2006-06-01,130,176,0
중구,2006-07-01,111,160,0
중구,2006-08-01,149,191,3
중구,2006-09-01,147,203,3
중구,2006-10-01,117,158,1
중구,2006-11-01,136,185,3
중구,2006-12-01,109,171,2
중구,2007-01-01,101,159,1
중구,2007-02-01,90,121,2
중구,2007-03-01,123,168,1
중구,2007-04-01,122,165,1
중구,2007-05-01,139,192,0
중구,2007-06-01,115,152,1
중구,2007-07-01,121,155,1
중구,2007-08-01,127,195,0
중구,2007-09-01,113,147,0
중구,2007-10-01,130,177,0
중구,2007-11-01,117,152,1
중구,2007-12-01,114,161,4
중구,2008-01-01,69,99,0
중구,2008-02-01,82,106,0
중구,2008-03-01,100,135,1
중구,2008-04-01,103,142,3
중구,2008-05-01,138,207,0
중구,2008-06-01,142,184,1
중구,2008-07-01,135,174,1
중구,2008-08-01,146,204,2
중구,2008-09-01,125,159,1
중구,2008-10-01,128,187,1
중구,2008-11-01,121,163,2
중구,2008-12-01,146,202,1
중구,2009-01-01,98,156,0
중구,2009-02-01,91,104,0
중구,2009-03-01,116,149,1
중구,2009-04-01,122,155,0
중구,2009-05-01,138,187,2
중구,2009-06-01,114,146,1
중구,2009-07-01,151,231,3
중구,2009-08-01,134,182,2
중구,2009-09-01,172,231,0
중구,2009-10-01,123,165,1
중구,2009-11-01,116,147,2
중구,2009-12-01,164,225,0
중구,2010-01-01,108,165,0
중구,2010-02-01,112,163,0
중구,2010-03-01,122,175,0
중구,2010-04-01,128,163,0
중구,2010-05-01,136,172,1
중구,2010-06-01,140,188,0
중구,2010-07-01,131,184,0
중구,2010-08-01,120,165,1
중구,2010-09-01,129,182,1
중구,2010-10-01,142,207,2
중구,2010-11-01,149,215,1
중구,2010-12-01,123,173,1
중구,2011-01-01,108,159,0
중구,2011-02-01,86,112,0
중구,2011-03-01,141,183,0
중구,2011-04-01,128,175,3
중구,2011-05-01,121,165,1
중구,2011-06-01,115,156,1
중구,2011-07-01,119,154,1
중구,2011-08-01,117,154,1
중구,2011-09-01,140,181,1
중구,2011-10-01,147,203,2
중구,2011-11-01,132,172,3
중구,2011-12-01,143,211,0
중구,2012-01-01,83,140,3
중구,2012-02-01,127,175,1
중구,2012-03-01,126,175,0
중구,2012-04-01,118,149,1
중구,2012-05-01,116,157,0
중구,2012-06-01,122,163,2
중구,2012-07-01,144,194,1
중구,2012-08-01,129,183,0
중구,2012-09-01,132,189,2
중구,2012-10-01,121,149,0
중구,2012-11-01,123,180,2
중구,2012-12-01,117,164,0
중구,2013-01-01,103,154,0
중구,2013-02-01,97,132,0
중구,2013-03-01,138,188,0
중구,2013-04-01,121,170,0
중구,2013-05-01,136,187,0
중구,2013-06-01,120,179,3
중구,2013-07-01,137,184,0
중구,2013-08-01,119,174,0
중구,2013-09-01,109,153,1
중구,2013-10-01,139,168,1
중구,2013-11-01,122,157,2
중구,2013-12-01,101,129,3
중구,2014-01-01,93,121,0
중구,2014-02-01,74,100,2
중구,2014-03-01,126,163,0
중구,2014-04-01,95,123,0
중구,2014-05-01,112,147,2
중구,2014-06-01,107,146,0
중구,2014-07-01,119,162,0
중구,2014-08-01,115,167,0
중구,2014-09-01,112,160,1
중구,2014-10-01,124,171,1
중구,2014-11-01,109,156,0
중구,2014-12-01,119,169,1
중구,2015-01-01,86,127,1
중구,2015-02-01,78,105,0
중구,2015-03-01,113,153,0
중구,2015-04-01,125,183,0
중구,2015-05-01,128,170,0
중구,2015-06-01,99,144,0
중구,2015-07-01,106,141,0
중구,2015-08-01,116,144,1
중구,2015-09-01,107,151,1
중구,2015-10-01,130,162,2
중구,2015-11-01,139,180,0
중구,2015-12-01,111,143,3
중구,2016-01-01,94,138,1
중구,2016-02-01,84,111,0
중구,2016-03-01,107,128,2
중구,2016-04-01,129,169,1
중구,2016-05-01,113,151,0
중구,2016-06-01,102,144,0
중구,2016-07-01,110,148,0
중구,2016-08-01,106,146,1
중구,2016-09-01,100,133,5
중구,2016-10-01,136,172,4
중구,2016-11-01,101,135,1
중구,2016-12-01,106,141,2
중구,2017-01-01,96,133,0
중구,2017-02-01,103,147,0
중구,2017-03-01,110,134,1
중구,2017-04-01,89,132,0
중구,2017-05-01,111,142,0
중구,2017-06-01,108,151,2
중구,2017-07-01,109,141,0
중구,2017-08-01,96,140,0
중구,2017-09-01,101,131,1
중구,2017-10-01,105,129,0
중구,2017-11-01,124,167,0
중구,2017-12-01,100,137,0
중구,2018-01-01,104,143,1
중구,2018-02-01,95,116,2
중구,2018-03-01,106,141,1
중구,2018-04-01,84,130,1
중구,2018-05-01,105,134,1
중구,2018-06-01,103,129,0
중구,2018-07-01,80,116,0
중구,2018-08-01,85,117,1
중구,2018-09-01,77,93,0
중구,2018-10-01,102,128,0
중구,2018-11-01,93,131,1
중구,2018-12-01,94,128,1
중구,2019-01-01,100,124,3
중구,2019-02-01,53,80,0
중구,2019-03-01,85,113,0
중구,2019-04-01,113,154,1
중구,2019-05-01,104,135,0
중구,2019-06-01,104,139,0
중구,2019-07-01,107,140,0
중구,2019-08-01,101,127,0
중구,2019-09-01,90,125,0
중구,2019-10-01,93,133,1
중구,2019-11-01,121,163,0
중구,2019-12-01,113,182,0
중구,2020-01-01,81,114,0
중구,2020-02-01,78,110,0
중구,2020-03-01,61,75,2
중구,2020-04-01,64,77,0
중구,2020-05-01,104,137,2
중구,2020-06-01,80,114,1
중구,2020-07-01,77,97,0
중구,2020-08-01,83,102,0
중구,2020-09-01,66,80,0
중구,2020-10-01,94,130,0
중구,2020-11-01,88,114,0
중구,2020-12-01,79,98,1
중구,2021-01-01,74,85,0
중구,2021-02-01,68,98,2
중구,2021-03-01,67,89,0
중구,2021-04-01,73,106,0
중구,2021-05-01,78,121,0
중구,2021-06-01,67,93,0
중구,2021-07-01,69,96,0
중구,2021-08-01,55,68,0
중구,2021-09-01,64,82,0
중구,2021-10-01,78,108,0
중구,2021-11-01,84,104,0
중구,2021-12-01,77,106,1
중구,2022-01-01,77,88,0
중구,2022-02-01,59,83,1
중구,2022-03-01,54,76,0
중구,2022-04-01,81,109,0
중구,2022-05-01,72,93,0
중구,2022-06-01,73,89,0
중구,2022-07-01,87,107,0
중구,2022-08-01,66,91,0
중구,2022-09-01,88,114,1
중구,2022-10-01,81,96,0
중구,2022-11-01,92,121,0
중구,2022-12-01,113,145,0
중구,2023-01-01,81,116,0
중구,2023-02-01,58,78,0
중구,2023-03-01,88,116,0
중구,2023-04-01,82,112,0
중구,2023-05-01,67,82,0
중구,2023-06-01,78,102,0
중구,2023-07-01,79,99,0
중구,2023-08-01,61,74,0
중구,2023-09-01,76,91,0
중구,2023-10-01,84,107,0
중구,2023-11-01,98,110,2
중구,2023-12-01,79,107,1
중구,2024-01-01,87,108,0
중구,2024-02-01,66,86,0
중구,2024-03-01,72,91,0
중구,2024-04-01,98,128,3
중구,2024-05-01,88,110,1
중구,2024-06-01,79,103,0
중구,2024-07-01,67,93,9
중구,2024-08-01,73,93,0
중구,2024-09-01,102,130,2
중구,2024-10-01,97,125,0
중구,2024-11-01,76,85,0
중구,2024-12-01,71,84,1
중랑구,2005-01-01,157,238,0
중랑구,2005-02-01,103,161,0
중랑구,2005-03-01,132,166,2
중랑구,2005-04-01,149,235,0
중랑구,2005-05-01,174,236,1
중랑구,2005-06-01,154,211,0
중랑구,2005-07-01,173,282,1
중랑구,2005-08-01,166,262,1
중랑구,2005-09-01,173,258,2
중랑구,2005-10-01,153,221,2
중랑구,2005-11-01,165,249,1
중랑구,2005-12-01,151,220,1
중랑구,2006-01-01,127,218,1
중랑구,2006-02-01,122,190,0
중랑구,2006-03-01,140,190,0
중랑구,2006-04-01,170,262,1
중랑구,2006-05-01,162,228,1
중랑구,2006-06-01,146,188,0
중랑구,2006-07-01,162,227,3
중랑구,2006-08-01,161,250,3
중랑구,2006-09-01,168,256,1
중랑구,2006-10-01,152,199,4
중랑구,2006-11-01,168,216,0
중랑구,2006-12-01,146,193,0
중랑구,2007-01-01,134,196,0
중랑구,2007-02-01,142,219,3
중랑구,2007-03-01,170,252,2
중랑구,2007-04-01,187,281,3
중랑구,2007-05-01,164,250,0
중랑구,2007-06-01,171,228,1
중랑구,2007-07-01,201,282,2
중랑구,2007-08-01,176,253,2
중랑구,2007-09-01,201,300,1
중랑구,2007-10-01,196,278,2
중랑구,2007-11-01,161,239,1
중랑구,2007-12-01,168,244,3
중랑구,2008-01-01,127,164,1
중랑구,2008-02-01,122,200,1
중랑구,2008-03-01,157,234,1
중랑구,2008-04-01,174,243,2
중랑구,2008-05-01,200,248,2
중랑구,2008-06-01,189,263,3
중랑구,2008-07-01,195,254,3
중랑구,2008-08-01,170,218,0
중랑구,2008-09-01,157,199,1
중랑구,2008-10-01,180,242,1
중랑구,2008-11-01,207,277,2
중랑구,2008-12-01,161,241,0
중랑구,2009-01-01,154,293,2
중랑구,2009-02-01,143,190,1
중랑구,2009-03-01,181,245,3
중랑구,2009-04-01,152,189,1
중랑구,2009-05-01,181,252,2
중랑구,2009-06-01,189,257,0
중랑구,2009-07-01,165,239,1
중랑구,2009-08-01,159,221,1
중랑구,2009-09-01,199,259,0
중랑구,2009-10-01,179,238,1
중랑구,2009-11-01,163,216,2
중랑구,2009-12-01,167,226,1
중랑구,2010-01-01,151,210,0
중랑구,2010-02-01,139,184,2
중랑구,2010-03-01,157,225,2
중랑구,2010-04-01,182,228,0
중랑구,2010-05-01,177,244,2
중랑구,2010-06-01,178,230,1
중랑구,2010-07-01,166,214,2
중랑구,2010-08-01,190,259,1
중랑구,2010-09-01,197,287,2
중랑구,2010-10-01,200,302,0
중랑구,2010-11-01,178,235,3
중랑구,2010-12-01,165,223,2
중랑구,2011-01-01,134,165,0
중랑구,2011-02-01,113,146,1
중랑구,2011-03-01,137,195,0
중랑구,2011-04-01,149,191,1
중랑구,2011-05-01,167,223,2
중랑구,2011-06-01,134,181,1
중랑구,2011-07-01,159,213,4
중랑구,2011-08-01,148,192,2
중랑구,2011-09-01,174,239,0
중랑구,2011-10-01,161,237,0
중랑구,2011-11-01,167,224,0
중랑구,2011-12-01,139,180,1
중랑구,2012-01-01,120,168,1
중랑구,2012-02-01,110,138,2
중랑구,2012-03-01,168,237,4
중랑구,2012-04-01,133,173,1
중랑구,2012-05-01,178,225,2
중랑구,2012-06-01,148,176,0
중랑구,2012-07-01,165,233,0
중랑구,2012-08-01,154,217,0
중랑구,2012-09-01,124,169,0
중랑구,2012-10-01,164,242,0
중랑구,2012-11-01,156,224,0
중랑구,2012-12-01,133,199,1
중랑구,2013-01-01,119,176,0
중랑구,2013-02-01,130,177,0
중랑구,2013-03-01,138,181,1
중랑구,2013-04-01,150,195,0
중랑구,2013-05-01,138,197,0
중랑구,2013-06-01,140,193,3
중랑구,2013-07-01,137,201,1
중랑구,2013-08-01,145,191,1
중랑구,2013-09-01,173,232,0
중랑구,2013-10-01,153,212,0
중랑구,2013-11-01,153,202,2
중랑구,2013-12-01,140,212,1
중랑구,2014-01-01,118,173,1
중랑구,2014-02-01,86,112,1
중랑구,2014-03-01,122,152,0
중랑구,2014-04-01,127,168,1
중랑구,2014-05-01,144,176,1
중랑구,2014-06-01,142,192,1
중랑구,2014-07-01,145,185,0
중랑구,2014-08-01,122,170,1
중랑구,2014-09-01,164,221,0
중랑구,2014-10-01,152,209,3
중랑구,2014-11-01,149,214,0
중랑구,2014-12-01,151,208,2
중랑구,2015-01-01,124,189,0
중랑구,2015-02-01,103,160,0
중랑구,2015-03-01,143,179,1
중랑구,2015-04-01,143,188,0
중랑구,2015-05-01,160,217,3
중랑구,2015-06-01,160,213,2
중랑구,2015-07-01,128,158,1
중랑구,2015-08-01,136,175,1
중랑구,2015-09-01,150,191,3
중랑구,2015-10-01,148,176,2
중랑구,2015-11-01,164,216,2
중랑구,2015-12-01,163,207,1
중랑구,2016-01-01,126,164,0
중랑구,2016-02-01,101,139,0
중랑구,2016-03-01,131,175,0
중랑구,2016-04-01,118,141,2
중랑구,2016-05-01,122,153,0
중랑구,2016-06-01,142,184,0
중랑구,2016-07-01,125,177,2
중랑구,2016-08-01,120,162,1
중랑구,2016-09-01,141,187,1
중랑구,2016-10-01,153,205,2
중랑구,2016-11-01,135,175,1
중랑구,2016-12-01,121,168,0
중랑구,2017-01-01,127,179,1
중랑구,2017-02-01,113,175,1
중랑구,2017-03-01,129,171,0
중랑구,2017-04-01,120,169,0
중랑구,2017-05-01,173,233,1
중랑구,2017-06-01,145,184,0
중랑구,2017-07-01,136,185,0
중랑구,2017-08-01,132,174,0
중랑구,2017-09-01,153,190,1
중랑구,2017-10-01,144,207,0
중랑구,2017-11-01,140,193,1
중랑구,2017-12-01,127,168,1
중랑구,2018-01-01,125,183,1
중랑구,2018-02-01,125,169,1
중랑구,2018-03-01,116,140,3
중랑구,2018-04-01,121,159,0
중랑구,2018-05-01,151,213,1
중랑구,2018-06-01,130,180,0
중랑구,2018-07-01,144,188,0
중랑구,2018-08-01,112,153,2
중랑구,2018-09-01,124,183,0
중랑구,2018-10-01,154,227,0
중랑구,2018-11-01,139,182,2
중랑구,2018-12-01,124,158,0
중랑구,2019-01-01,122,153,0
중랑구,2019-02-01,117,142,0
중랑구,2019-03-01,118,151,2
중랑구,2019-04-01,134,178,1
중랑구,2019-05-01,134,179,1
중랑구,2019-06-01,131,164,2
중랑구,2019-07-01,125,175,1
중랑구,2019-08-01,138,187,1
중랑구,2019-09-01,147,180,3
중랑구,2019-10-01,171,229,1
중랑구,2019-11-01,156,219,0
중랑구,2019-12-01,127,165,0
중랑구,2020-01-01,112,184,1
중랑구,2020-02-01,159,191,0
중랑구,2020-03-01,91,115,0
중랑구,2020-04-01,116,156,2
중랑구,2020-05-01,124,156,0
중랑구,2020-06-01,129,186,0
중랑구,2020-07-01,101,143,0
중랑구,2020-08-01,108,141,0
중랑구,2020-09-01,136,180,0
중랑구,2020-10-01,143,212,0
중랑구,2020-11-01,137,172,1
중랑구,2020-12-01,91,116,0
중랑구,2021-01-01,104,129,0
중랑구,2021-02-01,106,133,1
중랑구,2021-03-01,133,176,0
중랑구,2021-04-01,124,178,2
중랑구,2021-05-01,110,157,0
중랑구,2021-06-01,120,173,0
중랑구,2021-07-01,120,155,2
중랑구,2021-08-01,100,122,0
중랑구,2021-09-01,100,138,1
중랑구,2021-10-01,114,156,0
중랑구,2021-11-01,125,159,0
중랑구,2021-12-01,117,150,1
중랑구,2022-01-01,114,153,0
중랑구,2022-02-01,89,121,1
중랑구,2022-03-01,95,120,1
중랑구,2022-04-01,133,186,0
중랑구,2022-05-01,135,163,1
중랑구,2022-06-01,119,148,1
중랑구,2022-07-01,128,179,0
중랑구,2022-08-01,121,164,0
중랑구,2022-09-01,123,170,1
중랑구,2022-10-01,108,150,0
중랑구,2022-11-01,121,177,4
중랑구,2022-12-01,115,159,1
중랑구,2023-01-01,88,113,0
중랑구,2023-02-01,99,131,0
중랑구,2023-03-01,98,125,0
중랑구,2023-04-01,90,129,0
중랑구,2023-05-01,121,155,1
중랑구,2023-06-01,111,153,3
중랑구,2023-07-01,89,135,0
중랑구,2023-08-01,109,145,1
중랑구,2023-09-01,123,171,0
중랑구,2023-10-01,122,169,0
