동별,구분별,연월,거주인구,유동인구
강남구,계,2017-05-01,568425,0
강남구,계,2017-06-01,568425,0
강남구,계,2017-07-01,565731,0
강남구,계,2017-08-01,565731,0
강남구,계,2017-09-01,565731,0
강남구,계,2017-10-01,561052,0
강남구,계,2017-11-01,561052,0
강남구,계,2017-12-01,561052,0
강남구,계,2018-01-01,557865,0
강남구,계,2018-02-01,557865,0
강남구,계,2018-03-01,557865,0
강남구,계,2018-04-01,551888,0
강남구,계,2018-05-01,551888,0
강남구,계,2018-06-01,551888,0
강남구,계,2018-07-01,549255,0
강남구,계,2018-08-01,549255,0
강남구,계,2018-09-01,549255,0
강남구,계,2018-10-01,547453,0
강남구,계,2018-11-01,547453,0
강남구,계,2018-12-01,547453,0
강남구,계,2019-01-01,546875,0
강남구,계,2019-02-01,546875,0
강남구,계,2019-03-01,546875,0
강남구,계,2019-04-01,547602,0
강남구,계,2019-05-01,547602,0
강남구,계,2019-06-01,547602,0
강남구,계,2019-07-01,549043,0
강남구,계,2019-08-01,549043,0
강남구,계,2019-09-01,549043,0
강남구,계,2019-10-01,550209,0
강남구,계,2019-11-01,550209,0
강남구,계,2019-12-01,550209,0
강남구,계,2020-01-01,549898,0
강남구,계,2020-02-01,549898,0
강남구,계,2020-03-01,549898,0
강남구,계,2020-04-01,546158,0
강남구,계,2020-05-01,546158,0
강남구,계,2020-06-01,546158,0
강남구,계,2020-07-01,544085,0
강남구,계,2020-08-01,544085,0
강남구,계,2020-09-01,544085,0
강남구,계,2020-10-01,544055,0
강남구,계,2020-11-01,544055,0
강남구,계,2020-12-01,544055,0
강남구,계,2021-01-01,539538,0
강남구,계,2021-02-01,539538,0
강남구,계,2021-03-01,539538,0
강남구,계,2021-04-01,536107,0
강남구,계,2021-05-01,536107,0
강남구,계,2021-06-01,536107,0
강남구,계,2021-07-01,538075,0
강남구,계,2021-08-01,538075,0
강남구,계,2021-09-01,538075,0
강남구,계,2021-10-01,537800,0
강남구,계,2021-11-01,537800,478600
강남구,계,2021-12-01,537800,864755
강남구,계,2022-01-01,537338,11962723
강남구,계,2022-02-01,537338,10049991
강남구,계,2022-03-01,537338,10784807
강남구,계,2022-04-01,536710,12171029
강남구,계,2022-05-01,536710,13696071
강남구,계,2022-06-01,536710,13444581
강남구,계,2022-07-01,534988,14332638
강남구,계,2022-08-01,534988,14314489
강남구,계,2022-09-01,534988,12320024
강남구,계,2022-10-01,534103,14330295
강남구,계,2022-11-01,534103,14435905
강남구,계,2022-12-01,534103,14314092
강남구,계,2023-01-01,537817,13413554
강남구,계,2023-02-01,537817,13786532
강남구,계,2023-03-01,537817,15179879
강남구,계,2023-04-01,542327,14286533
강남구,계,2023-05-01,542327,14500793
강남구,계,2023-06-01,542327,14556084
강남구,계,2023-07-01,546291,14859551
강남구,계,2023-08-01,546291,14480582
강남구,계,2023-09-01,546291,13750769
강남구,계,2023-10-01,550282,14204009
강남구,계,2023-11-01,550282,15071593
강남구,계,2023-12-01,550282,14754890
강남구,계,2024-01-01,559720,14913785
강남구,계,2024-02-01,559720,13390001
강남구,계,2024-03-01,559720,15004608
강남구,계,2024-04-01,562136,14912757
강남구,계,2024-05-01,562136,14984719
강남구,계,2024-06-01,562136,14199880
강남구,계,2024-07-01,564280,15239291
강남구,계,2024-08-01,564280,13941054
강남구,계,2024-09-01,564280,13311977
강남구,계,2024-10-01,563215,14853818
강남구,계,2024-11-01,563215,15276701
강남구,계,2024-12-01,563215,15268334
강남구,계,2025-01-01,563189,12529598
강남구,계,2025-02-01,563189,14062367
강남구,계,2025-03-01,563189,15508755
송파구,계,2008-01-01,637163,0
송파구,계,2008-02-01,637163,0
송파구,계,2008-03-01,637163,0
송파구,계,2008-04-01,638577,0
송파구,계,2008-05-01,638577,0
송파구,계,2008-06-01,638577,0
송파구,계,2008-07-01,651323,0
송파구,계,2008-08-01,651323,0
송파구,계,2008-09-01,651323,0
송파구,계,2008-10-01,676580,0
송파구,계,2008-11-01,676580,0
송파구,계,2008-12-01,676580,0
송파구,계,2009-01-01,688823,0
송파구,계,2009-02-01,688823,0
송파구,계,2009-03-01,688823,0
송파구,계,2009-04-01,690103,0
송파구,계,2009-05-01,690103,0
송파구,계,2009-06-01,690103,0
송파구,계,2009-07-01,689885,0
송파구,계,2009-08-01,689885,0
송파구,계,2009-09-01,689885,0
송파구,계,2009-10-01,689296,0
송파구,계,2009-11-01,689296,0
송파구,계,2009-12-01,689296,0
송파구,계,2010-01-01,689909,0
송파구,계,2010-02-01,689909,0
송파구,계,2010-03-01,689909,0
송파구,계,2010-04-01,688764,0
송파구,계,2010-05-01,688764,0
송파구,계,2010-06-01,688764,0
송파구,계,2010-07-01,687846,0
송파구,계,2010-08-01,687846,0
송파구,계,2010-09-01,687846,0
송파구,계,2010-10-01,693144,0
송파구,계,2010-11-01,693144,0
송파구,계,2010-12-01,693144,0
송파구,계,2011-01-01,692962,0
송파구,계,2011-02-01,692962,0
송파구,계,2011-03-01,692962,0
송파구,계,2011-04-01,692676,0
송파구,계,2011-05-01,692676,0
송파구,계,2011-06-01,692676,0
송파구,계,2011-07-01,691842,0
송파구,계,2011-08-01,691842,0
송파구,계,2011-09-01,691842,0
송파구,계,2011-10-01,690466,0
송파구,계,2011-11-01,690466,0
송파구,계,2011-12-01,690466,0
송파구,계,2012-01-01,690312,0
송파구,계,2012-02-01,690312,0
송파구,계,2012-03-01,690312,0
송파구,계,2012-04-01,689120,0
송파구,계,2012-05-01,689120,0
송파구,계,2012-06-01,689120,0
송파구,계,2012-07-01,686472,0
송파구,계,2012-08-01,686472,0
송파구,계,2012-09-01,686472,0
송파구,계,2012-10-01,680150,0
송파구,계,2012-11-01,680150,0
송파구,계,2012-12-01,680150,0
송파구,계,2013-01-01,676551,0
송파구,계,2013-02-01,676551,0
송파구,계,2013-03-01,676551,0
송파구,계,2013-04-01,674015,0
송파구,계,2013-05-01,674015,0
송파구,계,2013-06-01,674015,0
송파구,계,2013-07-01,673859,0
송파구,계,2013-08-01,673859,0
송파구,계,2013-09-01,673859,0
송파구,계,2013-10-01,674955,0
송파구,계,2013-11-01,674955,0
송파구,계,2013-12-01,674955,0
송파구,계,2014-01-01,678912,0
송파구,계,2014-02-01,678912,0
송파구,계,2014-03-01,678912,0
송파구,계,2014-04-01,677460,0
송파구,계,2014-05-01,677460,0
송파구,계,2014-06-01,677460,0
송파구,계,2014-07-01,675021,0
송파구,계,2014-08-01,675021,0
송파구,계,2014-09-01,675021,0
송파구,계,2014-10-01,671794,0
송파구,계,2014-11-01,671794,0
송파구,계,2014-12-01,671794,0
송파구,계,2015-01-01,672371,0
송파구,계,2015-02-01,672371,0
송파구,계,2015-03-01,672371,0
송파구,계,2015-04-01,671984,0
송파구,계,2015-05-01,671984,0
송파구,계,2015-06-01,671984,0
송파구,계,2015-07-01,670489,0
송파구,계,2015-08-01,670489,0
송파구,계,2015-09-01,670489,0
송파구,계,2015-10-01,667480,0
송파구,계,2015-11-01,667480,0
송파구,계,2015-12-01,667480,0
송파구,계,2016-01-01,663904,0
송파구,계,2016-02-01,663904,0
송파구,계,2016-03-01,663904,0
송파구,계,2016-04-01,662605,0
송파구,계,2016-05-01,662605,0
송파구,계,2016-06-01,662605,0
송파구,계,2016-07-01,662413,0
송파구,계,2016-08-01,662413,0
송파구,계,2016-09-01,662413,0
송파구,계,2016-10-01,664946,0
송파구,계,2016-11-01,664946,0
송파구,계,2016-12-01,664946,0
송파구,계,2017-01-01,667483,0
송파구,계,2017-02-01,667483,0
송파구,계,2017-03-01,667483,0
송파구,계,2017-04-01,667898,0
송파구,계,2017-05-01,667898,0
송파구,계,2017-06-01,667898,0
송파구,계,2017-07-01,668366,0
송파구,계,2017-08-01,668366,0
송파구,계,2017-09-01,668366,0
송파구,계,2017-10-01,671173,0
송파구,계,2017-11-01,671173,0
송파구,계,2017-12-01,671173,0
송파구,계,2018-01-01,671994,0
송파구,계,2018-02-01,671994,0
송파구,계,2018-03-01,671994,0
송파구,계,2018-04-01,673161,0
송파구,계,2018-05-01,673161,0
송파구,계,2018-06-01,673161,0
송파구,계,2018-07-01,673582,0
송파구,계,2018-08-01,673582,0
송파구,계,2018-09-01,673582,0
송파구,계,2018-10-01,673507,0
송파구,계,2018-11-01,673507,0
송파구,계,2018-12-01,673507,0
송파구,계,2019-01-01,685361,0
송파구,계,2019-02-01,685361,0
송파구,계,2019-03-01,685361,0
송파구,계,2019-04-01,686181,0
송파구,계,2019-05-01,686181,0
송파구,계,2019-06-01,686181,0
송파구,계,2019-07-01,684338,0
송파구,계,2019-08-01,684338,0
송파구,계,2019-09-01,684338,0
송파구,계,2019-10-01,682741,0
송파구,계,2019-11-01,682741,0
송파구,계,2019-12-01,682741,0
송파구,계,2020-01-01,680883,0
송파구,계,2020-02-01,680883,0
송파구,계,2020-03-01,680883,0
송파구,계,2020-04-01,678067,0
송파구,계,2020-05-01,678067,0
송파구,계,2020-06-01,678067,0
송파구,계,2020-07-01,676673,0
송파구,계,2020-08-01,676673,0
송파구,계,2020-09-01,676673,0
송파구,계,2020-10-01,673926,0
송파구,계,2020-11-01,673926,0
송파구,계,2020-12-01,673926,0
송파구,계,2021-01-01,667115,0
송파구,계,2021-02-01,667115,0
송파구,계,2021-03-01,667115,0
송파구,계,2021-04-01,664341,0
송파구,계,2021-05-01,664341,0
송파구,계,2021-06-01,664341,0
송파구,계,2021-07-01,664996,0
송파구,계,2021-08-01,664996,0
송파구,계,2021-09-01,664996,0
송파구,계,2021-10-01,663965,0
송파구,계,2021-11-01,663965,293363
송파구,계,2021-12-01,663965,571563
송파구,계,2022-01-01,668261,7784512
송파구,계,2022-02-01,668261,6507863
송파구,계,2022-03-01,668261,7217651
송파구,계,2022-04-01,668638,8717254
송파구,계,2022-05-01,668638,9352028
송파구,계,2022-06-01,668638,8872579
송파구,계,2022-07-01,665847,9246419
송파구,계,2022-08-01,665847,9154044
송파구,계,2022-09-01,665847,8422270
송파구,계,2022-10-01,664514,9852881
송파구,계,2022-11-01,664514,9327448
송파구,계,2022-12-01,664514,9782146
송파구,계,2023-01-01,663704,8633811
송파구,계,2023-02-01,663704,8822350
송파구,계,2023-03-01,663704,9931106
송파구,계,2023-04-01,662872,9844639
송파구,계,2023-05-01,662872,9843813
송파구,계,2023-06-01,662872,9754844
송파구,계,2023-07-01,661515,9705789
송파구,계,2023-08-01,661515,9408943
송파구,계,2023-09-01,661515,9264306
송파구,계,2023-10-01,660025,9813694
송파구,계,2023-11-01,660025,9985069
송파구,계,2023-12-01,660025,10246494
송파구,계,2024-01-01,659661,9651482
송파구,계,2024-02-01,659661,8846224
송파구,계,2024-03-01,659661,10219048
송파구,계,2024-04-01,658768,10510087
송파구,계,2024-05-01,658768,10536674
송파구,계,2024-06-01,658768,9897581
송파구,계,2024-07-01,657991,10175385
송파구,계,2024-08-01,657991,9558750
송파구,계,2024-09-01,657991,9413172
송파구,계,2024-10-01,656310,10297823
송파구,계,2024-11-01,656310,10384414
송파구,계,2024-12-01,656310,10641089
송파구,계,2025-01-01,654127,8464623
송파구,계,2025-02-01,654127,9309238
송파구,계,2025-03-01,654127,10526922
강동구,계,2008-01-01,469999,0
강동구,계,2008-02-01,469999,0
강동구,계,2008-03-01,469999,0
강동구,계,2008-04-01,470044,0
강동구,계,2008-05-01,470044,0
강동구,계,2008-06-01,470044,0
강동구,계,2008-07-01,470388,0
강동구,계,2008-08-01,470388,0
강동구,계,2008-09-01,470388,0
강동구,계,2008-10-01,473973,0
강동구,계,2008-11-01,473973,0
강동구,계,2008-12-01,473973,0
강동구,계,2009-01-01,476148,0
강동구,계,2009-02-01,476148,0
강동구,계,2009-03-01,476148,0
강동구,계,2009-04-01,481261,0
강동구,계,2009-05-01,481261,0
강동구,계,2009-06-01,481261,0
강동구,계,2009-07-01,487460,0
강동구,계,2009-08-01,487460,0
강동구,계,2009-09-01,487460,0
강동구,계,2009-10-01,489655,0
강동구,계,2009-11-01,489655,0
강동구,계,2009-12-01,489655,0
강동구,계,2010-01-01,490945,0
강동구,계,2010-02-01,490945,0
강동구,계,2010-03-01,490945,0
강동구,계,2010-04-01,492233,0
강동구,계,2010-05-01,492233,0
강동구,계,2010-06-01,492233,0
강동구,계,2010-07-01,492004,0
강동구,계,2010-08-01,492004,0
강동구,계,2010-09-01,492004,0
강동구,계,2010-10-01,496939,0
강동구,계,2010-11-01,496939,0
강동구,계,2010-12-01,496939,0
강동구,계,2011-01-01,501776,0
강동구,계,2011-02-01,501776,0
강동구,계,2011-03-01,501776,0
강동구,계,2011-04-01,501942,0
강동구,계,2011-05-01,501942,0
강동구,계,2011-06-01,501942,0
강동구,계,2011-07-01,501670,0
강동구,계,2011-08-01,501670,0
강동구,계,2011-09-01,501670,0
강동구,계,2011-10-01,500516,0
강동구,계,2011-11-01,500516,0
강동구,계,2011-12-01,500516,0
강동구,계,2012-01-01,497912,0
강동구,계,2012-02-01,497912,0
강동구,계,2012-03-01,497912,0
강동구,계,2012-04-01,495312,0
강동구,계,2012-05-01,495312,0
강동구,계,2012-06-01,495312,0
강동구,계,2012-07-01,494186,0
강동구,계,2012-08-01,494186,0
강동구,계,2012-09-01,494186,0
강동구,계,2012-10-01,492728,0
강동구,계,2012-11-01,492728,0
강동구,계,2012-12-01,492728,0
강동구,계,2013-01-01,491770,0
강동구,계,2013-02-01,491770,0
강동구,계,2013-03-01,491770,0
강동구,계,2013-04-01,490341,0
강동구,계,2013-05-01,490341,0
강동구,계,2013-06-01,490341,0
강동구,계,2013-07-01,489662,0
강동구,계,2013-08-01,489662,0
강동구,계,2013-09-01,489662,0
강동구,계,2013-10-01,487969,0
강동구,계,2013-11-01,487969,0
강동구,계,2013-12-01,487969,0
강동구,계,2014-01-01,486616,0
강동구,계,2014-02-01,486616,0
강동구,계,2014-03-01,486616,0
강동구,계,2014-04-01,485422,0
강동구,계,2014-05-01,485422,0
강동구,계,2014-06-01,485422,0
강동구,계,2014-07-01,483397,0
강동구,계,2014-08-01,483397,0
강동구,계,2014-09-01,483397,0
강동구,계,2014-10-01,481332,0
강동구,계,2014-11-01,481332,0
강동구,계,2014-12-01,481332,0
강동구,계,2015-01-01,477055,0
강동구,계,2015-02-01,477055,0
강동구,계,2015-03-01,477055,0
강동구,계,2015-04-01,470572,0
강동구,계,2015-05-01,470572,0
강동구,계,2015-06-01,470572,0
강동구,계,2015-07-01,466838,0
강동구,계,2015-08-01,466838,0
강동구,계,2015-09-01,466838,0
강동구,계,2015-10-01,463321,0
강동구,계,2015-11-01,463321,0
강동구,계,2015-12-01,463321,0
강동구,계,2016-01-01,459750,0
강동구,계,2016-02-01,459750,0
강동구,계,2016-03-01,459750,0
강동구,계,2016-04-01,455444,0
강동구,계,2016-05-01,455444,0
강동구,계,2016-06-01,455444,0
강동구,계,2016-07-01,452299,0
강동구,계,2016-08-01,452299,0
강동구,계,2016-09-01,452299,0
강동구,계,2016-10-01,448471,0
강동구,계,2016-11-01,448471,0
강동구,계,2016-12-01,448471,0
강동구,계,2017-01-01,453233,0
강동구,계,2017-02-01,453233,0
강동구,계,2017-03-01,453233,0
강동구,계,2017-04-01,453060,0
강동구,계,2017-05-01,453060,0
강동구,계,2017-06-01,453060,0
강동구,계,2017-07-01,446760,0
강동구,계,2017-08-01,446760,0
강동구,계,2017-09-01,446760,0
강동구,계,2017-10-01,440359,0
강동구,계,2017-11-01,440359,0
강동구,계,2017-12-01,440359,0
강동구,계,2018-01-01,438225,0
강동구,계,2018-02-01,438225,0
강동구,계,2018-03-01,438225,0
강동구,계,2018-04-01,437050,0
강동구,계,2018-05-01,437050,0
강동구,계,2018-06-01,437050,0
강동구,계,2018-07-01,434992,0
강동구,계,2018-08-01,434992,0
강동구,계,2018-09-01,434992,0
강동구,계,2018-10-01,431920,0
강동구,계,2018-11-01,431920,0
강동구,계,2018-12-01,431920,0
강동구,계,2019-01-01,429601,0
강동구,계,2019-02-01,429601,0
강동구,계,2019-03-01,429601,0
강동구,계,2019-04-01,428547,0
강동구,계,2019-05-01,428547,0
강동구,계,2019-06-01,428547,0
강동구,계,2019-07-01,430522,0
강동구,계,2019-08-01,430522,0
강동구,계,2019-09-01,430522,0
강동구,계,2019-10-01,440390,0
강동구,계,2019-11-01,440390,0
강동구,계,2019-12-01,440390,0
강동구,계,2020-01-01,457042,0
강동구,계,2020-02-01,457042,0
강동구,계,2020-03-01,457042,0
강동구,계,2020-04-01,461547,0
강동구,계,2020-05-01,461547,0
강동구,계,2020-06-01,461547,0
강동구,계,2020-07-01,462275,0
강동구,계,2020-08-01,462275,0
강동구,계,2020-09-01,462275,0
강동구,계,2020-10-01,463998,0
강동구,계,2020-11-01,463998,0
강동구,계,2020-12-01,463998,0
강동구,계,2021-01-01,468815,0
강동구,계,2021-02-01,468815,0
강동구,계,2021-03-01,468815,0
강동구,계,2021-04-01,469094,0
강동구,계,2021-05-01,469094,0
강동구,계,2021-06-01,469094,0
강동구,계,2021-07-01,467997,0
강동구,계,2021-08-01,467997,0
강동구,계,2021-09-01,467997,0
강동구,계,2021-10-01,466472,0
강동구,계,2021-11-01,466472,132405
강동구,계,2021-12-01,466472,254631
강동구,계,2022-01-01,465097,3485713
강동구,계,2022-02-01,465097,2963301
강동구,계,2022-03-01,465097,3271783
강동구,계,2022-04-01,465496,3669692
강동구,계,2022-05-01,465496,3991937
강동구,계,2022-06-01,465496,3801358
강동구,계,2022-07-01,464490,3918686
강동구,계,2022-08-01,464490,3884212
강동구,계,2022-09-01,464490,3511778
강동구,계,2022-10-01,464037,4060207
강동구,계,2022-11-01,464037,3975328
