자치구,년월,발생건수,부상자수,사망자수,버스승객수
서초구,2005-05,119.0,170.0,4.0,0.0
서초구,2005-06,127.0,242.0,1.0,0.0
서초구,2005-07,146.0,223.0,7.0,0.0
서초구,2005-08,139.0,221.0,4.0,0.0
서초구,2005-09,141.0,232.0,1.0,0.0
서초구,2005-10,168.0,255.0,2.0,0.0
서초구,2005-11,162.0,256.0,2.0,0.0
서초구,2005-12,136.0,219.0,1.0,0.0
서초구,2006-01,98.0,169.0,1.0,0.0
서초구,2006-02,74.0,110.0,2.0,0.0
서초구,2006-03,131.0,211.0,1.0,0.0
서초구,2006-04,135.0,198.0,1.0,0.0
서초구,2006-05,132.0,220.0,3.0,0.0
서초구,2006-06,150.0,224.0,1.0,0.0
서초구,2006-07,152.0,233.0,4.0,0.0
서초구,2006-08,147.0,209.0,3.0,0.0
서초구,2006-09,157.0,239.0,2.0,0.0
서초구,2006-10,134.0,233.0,2.0,0.0
서초구,2006-11,161.0,285.0,1.0,0.0
서초구,2006-12,154.0,249.0,2.0,0.0
서초구,2007-01,115.0,190.0,0.0,0.0
서초구,2007-02,121.0,198.0,0.0,0.0
서초구,2007-03,152.0,218.0,2.0,0.0
서초구,2007-04,166.0,278.0,5.0,0.0
서초구,2007-05,155.0,258.0,4.0,0.0
서초구,2007-06,169.0,254.0,1.0,0.0
서초구,2007-07,153.0,277.0,0.0,0.0
서초구,2007-08,154.0,254.0,0.0,0.0
서초구,2007-09,145.0,230.0,5.0,0.0
서초구,2007-10,137.0,204.0,0.0,0.0
서초구,2007-11,181.0,291.0,0.0,0.0
서초구,2007-12,136.0,219.0,4.0,0.0
서초구,2008-01,103.0,155.0,2.0,0.0
서초구,2008-02,119.0,210.0,1.0,0.0
서초구,2008-03,165.0,256.0,2.0,0.0
서초구,2008-04,140.0,238.0,3.0,0.0
서초구,2008-05,191.0,277.0,1.0,0.0
서초구,2008-06,174.0,263.0,1.0,0.0
서초구,2008-07,242.0,415.0,2.0,0.0
서초구,2008-08,172.0,264.0,0.0,0.0
서초구,2008-09,140.0,276.0,1.0,0.0
서초구,2008-10,158.0,353.0,0.0,0.0
서초구,2008-11,186.0,299.0,2.0,0.0
서초구,2008-12,195.0,306.0,2.0,0.0
서초구,2009-01,155.0,241.0,3.0,0.0
서초구,2009-02,169.0,261.0,4.0,0.0
서초구,2009-03,202.0,309.0,2.0,0.0
서초구,2009-04,198.0,304.0,0.0,0.0
서초구,2009-05,169.0,257.0,2.0,0.0
서초구,2009-06,197.0,314.0,0.0,0.0
서초구,2009-07,207.0,322.0,2.0,0.0
서초구,2009-08,179.0,269.0,0.0,0.0
서초구,2009-09,181.0,291.0,4.0,0.0
서초구,2009-10,184.0,308.0,2.0,0.0
서초구,2009-11,181.0,327.0,4.0,0.0
서초구,2009-12,206.0,367.0,1.0,0.0
서초구,2010-01,186.0,302.0,1.0,0.0
서초구,2010-02,157.0,273.0,1.0,0.0
서초구,2010-03,169.0,257.0,0.0,0.0
서초구,2010-04,191.0,313.0,2.0,0.0
서초구,2010-05,198.0,309.0,2.0,0.0
서초구,2010-06,164.0,235.0,2.0,0.0
서초구,2010-07,156.0,235.0,2.0,0.0
서초구,2010-08,179.0,288.0,1.0,0.0
서초구,2010-09,205.0,338.0,2.0,0.0
서초구,2010-10,192.0,316.0,3.0,0.0
서초구,2010-11,184.0,257.0,1.0,0.0
서초구,2010-12,171.0,249.0,3.0,0.0
서초구,2011-01,153.0,216.0,1.0,0.0
서초구,2011-02,126.0,182.0,2.0,0.0
서초구,2011-03,142.0,202.0,0.0,0.0
서초구,2011-04,167.0,246.0,3.0,0.0
서초구,2011-05,195.0,330.0,0.0,0.0
서초구,2011-06,185.0,288.0,0.0,0.0
서초구,2011-07,173.0,286.0,2.0,0.0
서초구,2011-08,202.0,352.0,2.0,0.0
서초구,2011-09,157.0,270.0,2.0,0.0
서초구,2011-10,178.0,272.0,0.0,0.0
서초구,2011-11,190.0,272.0,2.0,0.0
서초구,2011-12,180.0,273.0,3.0,0.0
서초구,2012-01,164.0,269.0,1.0,0.0
서초구,2012-02,169.0,274.0,0.0,0.0
서초구,2012-03,140.0,220.0,4.0,0.0
서초구,2012-04,171.0,261.0,3.0,0.0
서초구,2012-05,176.0,247.0,1.0,0.0
서초구,2012-06,174.0,273.0,2.0,0.0
서초구,2012-07,165.0,248.0,3.0,0.0
서초구,2012-08,193.0,281.0,2.0,0.0
서초구,2012-09,192.0,308.0,4.0,0.0
서초구,2012-10,164.0,237.0,1.0,0.0
서초구,2012-11,215.0,318.0,3.0,0.0
서초구,2012-12,167.0,278.0,1.0,0.0
서초구,2013-01,186.0,326.0,0.0,0.0
서초구,2013-02,134.0,212.0,1.0,0.0
서초구,2013-03,173.0,259.0,1.0,0.0
서초구,2013-04,179.0,282.0,2.0,0.0
서초구,2013-05,198.0,332.0,2.0,0.0
서초구,2013-06,170.0,268.0,2.0,0.0
서초구,2013-07,177.0,268.0,2.0,0.0
서초구,2013-08,176.0,270.0,0.0,0.0
서초구,2013-09,178.0,266.0,3.0,0.0
서초구,2013-10,169.0,326.0,1.0,0.0
서초구,2013-11,161.0,262.0,4.0,0.0
서초구,2013-12,154.0,233.0,1.0,0.0
서초구,2014-01,133.0,198.0,1.0,0.0
서초구,2014-02,147.0,233.0,0.0,0.0
서초구,2014-03,176.0,262.0,0.0,0.0
서초구,2014-04,196.0,303.0,2.0,0.0
서초구,2014-05,191.0,288.0,3.0,0.0
서초구,2014-06,193.0,339.0,0.0,0.0
서초구,2014-07,204.0,314.0,2.0,0.0
서초구,2014-08,207.0,297.0,0.0,0.0
서초구,2014-09,181.0,273.0,1.0,0.0
서초구,2014-10,203.0,367.0,3.0,0.0
서초구,2014-11,200.0,299.0,1.0,0.0
서초구,2014-12,186.0,273.0,0.0,0.0
서초구,2015-01,138.0,218.0,2.0,0.0
서초구,2015-02,134.0,188.0,0.0,0.0
서초구,2015-03,189.0,297.0,0.0,0.0
서초구,2015-04,182.0,281.0,4.0,0.0
서초구,2015-05,192.0,279.0,0.0,0.0
서초구,2015-06,202.0,318.0,1.0,0.0
서초구,2015-07,183.0,335.0,2.0,0.0
서초구,2015-08,185.0,290.0,1.0,0.0
서초구,2015-09,174.0,280.0,1.0,0.0
서초구,2015-10,197.0,314.0,3.0,0.0
서초구,2015-11,208.0,309.0,3.0,0.0
서초구,2015-12,176.0,249.0,3.0,0.0
서초구,2016-01,173.0,238.0,2.0,0.0
서초구,2016-02,164.0,244.0,0.0,0.0
서초구,2016-03,187.0,277.0,2.0,0.0
서초구,2016-04,191.0,330.0,1.0,0.0
서초구,2016-05,199.0,272.0,1.0,0.0
서초구,2016-06,189.0,310.0,0.0,0.0
서초구,2016-07,226.0,316.0,3.0,0.0
서초구,2016-08,180.0,307.0,1.0,0.0
서초구,2016-09,176.0,234.0,1.0,0.0
서초구,2016-10,206.0,318.0,3.0,0.0
서초구,2016-11,220.0,329.0,2.0,0.0
서초구,2016-12,202.0,298.0,0.0,0.0
서초구,2017-01,193.0,301.0,2.0,0.0
서초구,2017-02,158.0,232.0,2.0,0.0
서초구,2017-03,166.0,256.0,1.0,0.0
서초구,2017-04,215.0,319.0,3.0,0.0
서초구,2017-05,208.0,294.0,0.0,0.0
서초구,2017-06,185.0,251.0,2.0,0.0
서초구,2017-07,213.0,336.0,6.0,0.0
서초구,2017-08,214.0,313.0,0.0,0.0
서초구,2017-09,187.0,283.0,2.0,0.0
서초구,2017-10,212.0,346.0,1.0,0.0
서초구,2017-11,190.0,285.0,0.0,0.0
서초구,2017-12,220.0,332.0,2.0,0.0
서초구,2018-01,229.0,321.0,1.0,0.0
서초구,2018-02,187.0,297.0,2.0,0.0
서초구,2018-03,227.0,331.0,1.0,0.0
서초구,2018-04,180.0,246.0,1.0,0.0
서초구,2018-05,203.0,310.0,3.0,0.0
서초구,2018-06,185.0,271.0,0.0,0.0
서초구,2018-07,208.0,312.0,1.0,0.0
서초구,2018-08,200.0,296.0,1.0,0.0
서초구,2018-09,210.0,287.0,4.0,0.0
서초구,2018-10,213.0,313.0,0.0,0.0
서초구,2018-11,223.0,337.0,2.0,0.0
서초구,2018-12,213.0,319.0,2.0,0.0
서초구,2019-01,200.0,293.0,0.0,0.0
서초구,2019-02,153.0,237.0,0.0,0.0
서초구,2019-03,190.0,243.0,0.0,0.0
서초구,2019-04,193.0,311.0,0.0,0.0
서초구,2019-05,200.0,277.0,2.0,0.0
서초구,2019-06,189.0,288.0,1.0,0.0
서초구,2019-07,214.0,296.0,2.0,0.0
서초구,2019-08,191.0,271.0,0.0,0.0
서초구,2019-09,210.0,301.0,3.0,0.0
서초구,2019-10,225.0,320.0,1.0,0.0
서초구,2019-11,260.0,371.0,2.0,0.0
서초구,2019-12,193.0,322.0,3.0,0.0
서초구,2020-01,161.0,213.0,3.0,0.0
서초구,2020-02,189.0,264.0,0.0,0.0
서초구,2020-03,167.0,214.0,2.0,0.0
서초구,2020-04,167.0,230.0,0.0,0.0
서초구,2020-05,207.0,310.0,0.0,0.0
서초구,2020-06,203.0,281.0,2.0,0.0
서초구,2020-07,222.0,304.0,1.0,0.0
서초구,2020-08,168.0,239.0,0.0,0.0
서초구,2020-09,190.0,248.0,0.0,0.0
서초구,2020-10,200.0,268.0,1.0,0.0
서초구,2020-11,217.0,294.0,0.0,0.0
서초구,2020-12,159.0,210.0,0.0,0.0
서초구,2021-01,168.0,260.0,1.0,0.0
서초구,2021-02,172.0,227.0,0.0,0.0
서초구,2021-03,205.0,272.0,2.0,0.0
서초구,2021-04,188.0,259.0,0.0,0.0
서초구,2021-05,173.0,243.0,1.0,0.0
서초구,2021-06,177.0,243.0,0.0,0.0
서초구,2021-07,190.0,273.0,0.0,0.0
서초구,2021-08,174.0,247.0,0.0,0.0
서초구,2021-09,155.0,203.0,1.0,0.0
서초구,2021-10,163.0,220.0,0.0,0.0
서초구,2021-11,172.0,240.0,2.0,0.0
서초구,2021-12,181.0,245.0,1.0,0.0
서초구,2022-01,163.0,250.0,1.0,5965611.0
서초구,2022-02,134.0,187.0,0.0,5094599.0
서초구,2022-03,155.0,198.0,1.0,5750016.0
서초구,2022-04,214.0,322.0,2.0,6574329.0
서초구,2022-05,222.0,325.0,0.0,7145416.0
서초구,2022-06,169.0,286.0,0.0,6773193.0
서초구,2022-07,185.0,247.0,2.0,7194065.0
서초구,2022-08,193.0,311.0,0.0,7066110.0
서초구,2022-09,193.0,278.0,0.0,6435405.0
서초구,2022-10,219.0,358.0,1.0,6837983.0
서초구,2022-11,187.0,278.0,0.0,6748145.0
서초구,2022-12,230.0,351.0,1.0,6592443.0
서초구,2023-01,135.0,197.0,0.0,6041532.0
서초구,2023-02,161.0,245.0,0.0,6092595.0
서초구,2023-03,195.0,293.0,0.0,6933147.0
서초구,2023-04,157.0,216.0,0.0,6556299.0
서초구,2023-05,185.0,330.0,3.0,6721655.0
서초구,2023-06,177.0,261.0,0.0,6732102.0
서초구,2023-07,183.0,237.0,1.0,6791497.0
서초구,2023-08,191.0,295.0,1.0,6665069.0
서초구,2023-09,208.0,319.0,1.0,6407983.0
서초구,2023-10,197.0,343.0,1.0,6498244.0
서초구,2023-11,194.0,319.0,0.0,6693349.0
서초구,2023-12,185.0,264.0,0.0,6512989.0
서초구,2024-01,171.0,260.0,2.0,6435461.0
서초구,2024-02,131.0,191.0,0.0,5912316.0
서초구,2024-03,157.0,249.0,2.0,6704712.0
서초구,2024-04,164.0,234.0,3.0,6851154.0
서초구,2024-05,163.0,233.0,0.0,6957921.0
서초구,2024-06,168.0,233.0,2.0,6763160.0
서초구,2024-07,181.0,235.0,1.0,7175017.0
서초구,2024-08,158.0,206.0,2.0,7398634.0
서초구,2024-09,183.0,247.0,2.0,6932558.0
서초구,2024-10,217.0,362.0,1.0,7453970.0
서초구,2024-11,167.0,252.0,1.0,7398430.0
서초구,2024-12,167.0,257.0,1.0,7415798.0
서초구,2025-01,0.0,0.0,0.0,6017662.0
서초구,2025-02,0.0,0.0,0.0,6570816.0
서초구,2025-03,0.0,0.0,0.0,7245169.0
서초구,2025-04,0.0,0.0,0.0,1368231.0
성동구,2005-01,98.0,133.0,2.0,0.0
성동구,2005-02,72.0,118.0,0.0,0.0
성동구,2005-03,87.0,127.0,1.0,0.0
성동구,2005-04,82.0,108.0,2.0,0.0
성동구,2005-05,99.0,136.0,1.0,0.0
성동구,2005-06,100.0,135.0,0.0,0.0
성동구,2005-07,97.0,135.0,0.0,0.0
성동구,2005-08,86.0,123.0,1.0,0.0
성동구,2005-09,100.0,127.0,1.0,0.0
성동구,2005-10,96.0,135.0,3.0,0.0
성동구,2005-11,111.0,151.0,1.0,0.0
성동구,2005-12,118.0,168.0,1.0,0.0
성동구,2006-01,61.0,94.0,0.0,0.0
성동구,2006-02,79.0,120.0,0.0,0.0
성동구,2006-03,65.0,98.0,0.0,0.0
성동구,2006-04,81.0,119.0,0.0,0.0
성동구,2006-05,110.0,151.0,1.0,0.0
성동구,2006-06,74.0,105.0,2.0,0.0
성동구,2006-07,84.0,132.0,0.0,0.0
성동구,2006-08,98.0,152.0,1.0,0.0
성동구,2006-09,97.0,137.0,3.0,0.0
성동구,2006-10,125.0,186.0,3.0,0.0
성동구,2006-11,96.0,131.0,1.0,0.0
성동구,2006-12,85.0,131.0,4.0,0.0
성동구,2007-01,91.0,121.0,2.0,0.0
성동구,2007-02,95.0,138.0,1.0,0.0
성동구,2007-03,99.0,148.0,0.0,0.0
성동구,2007-04,86.0,123.0,2.0,0.0
성동구,2007-05,117.0,165.0,0.0,0.0
성동구,2007-06,93.0,120.0,1.0,0.0
성동구,2007-07,92.0,123.0,1.0,0.0
성동구,2007-08,104.0,148.0,2.0,0.0
성동구,2007-09,93.0,140.0,2.0,0.0
성동구,2007-10,124.0,165.0,3.0,0.0
성동구,2007-11,99.0,147.0,1.0,0.0
성동구,2007-12,94.0,137.0,1.0,0.0
성동구,2008-01,81.0,105.0,1.0,0.0
성동구,2008-02,83.0,118.0,1.0,0.0
성동구,2008-03,113.0,166.0,3.0,0.0
성동구,2008-04,97.0,145.0,1.0,0.0
성동구,2008-05,94.0,132.0,3.0,0.0
성동구,2008-06,82.0,114.0,2.0,0.0
성동구,2008-07,102.0,145.0,2.0,0.0
성동구,2008-08,106.0,153.0,2.0,0.0
성동구,2008-09,96.0,153.0,0.0,0.0
성동구,2008-10,96.0,124.0,0.0,0.0
성동구,2008-11,92.0,135.0,1.0,0.0
성동구,2008-12,99.0,126.0,1.0,0.0
성동구,2009-01,73.0,98.0,2.0,0.0
성동구,2009-02,86.0,128.0,1.0,0.0
성동구,2009-03,79.0,103.0,0.0,0.0
성동구,2009-04,96.0,136.0,0.0,0.0
성동구,2009-05,101.0,136.0,1.0,0.0
성동구,2009-06,107.0,148.0,2.0,0.0
성동구,2009-07,128.0,180.0,1.0,0.0
성동구,2009-08,120.0,161.0,1.0,0.0
성동구,2009-09,132.0,191.0,1.0,0.0
성동구,2009-10,133.0,171.0,1.0,0.0
성동구,2009-11,101.0,125.0,2.0,0.0
성동구,2009-12,115.0,168.0,1.0,0.0
성동구,2010-01,94.0,144.0,0.0,0.0
성동구,2010-02,86.0,117.0,0.0,0.0
성동구,2010-03,94.0,128.0,1.0,0.0
성동구,2010-04,92.0,123.0,2.0,0.0
성동구,2010-05,79.0,109.0,1.0,0.0
성동구,2010-06,97.0,142.0,0.0,0.0
성동구,2010-07,84.0,112.0,1.0,0.0
성동구,2010-08,100.0,129.0,1.0,0.0
성동구,2010-09,94.0,148.0,1.0,0.0
성동구,2010-10,100.0,126.0,3.0,0.0
성동구,2010-11,95.0,134.0,3.0,0.0
성동구,2010-12,82.0,116.0,2.0,0.0
성동구,2011-01,90.0,130.0,2.0,0.0
성동구,2011-02,80.0,119.0,2.0,0.0
성동구,2011-03,80.0,121.0,1.0,0.0
성동구,2011-04,109.0,139.0,1.0,0.0
성동구,2011-05,98.0,135.0,0.0,0.0
성동구,2011-06,99.0,131.0,2.0,0.0
성동구,2011-07,106.0,144.0,1.0,0.0
성동구,2011-08,77.0,96.0,1.0,0.0
성동구,2011-09,109.0,160.0,3.0,0.0
성동구,2011-10,102.0,132.0,4.0,0.0
성동구,2011-11,104.0,157.0,1.0,0.0
성동구,2011-12,100.0,139.0,3.0,0.0
성동구,2012-01,65.0,95.0,0.0,0.0
성동구,2012-02,76.0,105.0,1.0,0.0
성동구,2012-03,86.0,114.0,1.0,0.0
성동구,2012-04,89.0,128.0,0.0,0.0
성동구,2012-05,89.0,119.0,2.0,0.0
성동구,2012-06,93.0,141.0,2.0,0.0
성동구,2012-07,74.0,95.0,0.0,0.0
성동구,2012-08,76.0,108.0,0.0,0.0
성동구,2012-09,88.0,134.0,0.0,0.0
성동구,2012-10,90.0,138.0,0.0,0.0
성동구,2012-11,72.0,95.0,0.0,0.0
성동구,2012-12,88.0,128.0,0.0,0.0
성동구,2013-01,70.0,89.0,0.0,0.0
성동구,2013-02,64.0,88.0,1.0,0.0
성동구,2013-03,104.0,129.0,2.0,0.0
성동구,2013-04,96.0,142.0,0.0,0.0
성동구,2013-05,107.0,156.0,0.0,0.0
성동구,2013-06,96.0,140.0,0.0,0.0
성동구,2013-07,80.0,99.0,1.0,0.0
성동구,2013-08,91.0,109.0,0.0,0.0
성동구,2013-09,93.0,124.0,2.0,0.0
성동구,2013-10,114.0,138.0,2.0,0.0
성동구,2013-11,111.0,129.0,0.0,0.0
성동구,2013-12,74.0,115.0,0.0,0.0
성동구,2014-01,73.0,106.0,3.0,0.0
성동구,2014-02,61.0,97.0,1.0,0.0
성동구,2014-03,94.0,131.0,1.0,0.0
성동구,2014-04,90.0,133.0,1.0,0.0
성동구,2014-05,102.0,139.0,1.0,0.0
성동구,2014-06,98.0,148.0,0.0,0.0
성동구,2014-07,109.0,151.0,1.0,0.0
성동구,2014-08,108.0,152.0,0.0,0.0
성동구,2014-09,110.0,166.0,0.0,0.0
성동구,2014-10,102.0,146.0,1.0,0.0
성동구,2014-11,115.0,166.0,0.0,0.0
성동구,2014-12,127.0,177.0,2.0,0.0
성동구,2015-01,87.0,114.0,1.0,0.0
성동구,2015-02,80.0,108.0,1.0,0.0
성동구,2015-03,94.0,142.0,1.0,0.0
성동구,2015-04,104.0,146.0,0.0,0.0
성동구,2015-05,110.0,136.0,0.0,0.0
성동구,2015-06,86.0,107.0,0.0,0.0
성동구,2015-07,113.0,156.0,1.0,0.0
성동구,2015-08,113.0,156.0,3.0,0.0
성동구,2015-09,136.0,205.0,0.0,0.0
성동구,2015-10,105.0,159.0,0.0,0.0
성동구,2015-11,106.0,148.0,0.0,0.0
성동구,2015-12,93.0,148.0,1.0,0.0
성동구,2016-01,83.0,124.0,0.0,0.0
성동구,2016-02,62.0,101.0,0.0,0.0
성동구,2016-03,109.0,146.0,3.0,0.0
성동구,2016-04,90.0,138.0,3.0,0.0
성동구,2016-05,111.0,135.0,1.0,0.0
성동구,2016-06,89.0,130.0,3.0,0.0
성동구,2016-07,89.0,127.0,0.0,0.0
성동구,2016-08,99.0,145.0,2.0,0.0
성동구,2016-09,75.0,106.0,1.0,0.0
성동구,2016-10,98.0,135.0,1.0,0.0
성동구,2016-11,100.0,127.0,1.0,0.0
성동구,2016-12,94.0,127.0,0.0,0.0
성동구,2017-01,83.0,117.0,2.0,0.0
성동구,2017-02,75.0,121.0,1.0,0.0
성동구,2017-03,80.0,102.0,2.0,0.0
성동구,2017-04,101.0,141.0,0.0,0.0
성동구,2017-05,83.0,110.0,2.0,0.0
성동구,2017-06,98.0,141.0,0.0,0.0
성동구,2017-07,102.0,140.0,1.0,0.0
성동구,2017-08,84.0,115.0,2.0,0.0
성동구,2017-09,104.0,145.0,2.0,0.0
성동구,2017-10,87.0,113.0,0.0,0.0
성동구,2017-11,92.0,127.0,2.0,0.0
성동구,2017-12,87.0,129.0,1.0,0.0
성동구,2018-01,81.0,110.0,3.0,0.0
성동구,2018-02,91.0,122.0,0.0,0.0
성동구,2018-03,99.0,144.0,2.0,0.0
성동구,2018-04,88.0,113.0,0.0,0.0
성동구,2018-05,112.0,166.0,0.0,0.0
성동구,2018-06,92.0,124.0,1.0,0.0
성동구,2018-07,103.0,135.0,1.0,0.0
성동구,2018-08,91.0,129.0,0.0,0.0
성동구,2018-09,94.0,121.0,1.0,0.0
성동구,2018-10,113.0,157.0,0.0,0.0
성동구,2018-11,104.0,134.0,1.0,0.0
성동구,2018-12,75.0,106.0,0.0,0.0
성동구,2019-01,88.0,119.0,2.0,0.0
성동구,2019-02,76.0,113.0,0.0,0.0
성동구,2019-03,78.0,100.0,1.0,0.0
성동구,2019-04,96.0,129.0,1.0,0.0
성동구,2019-05,101.0,127.0,3.0,0.0
성동구,2019-06,108.0,143.0,1.0,0.0
성동구,2019-07,87.0,115.0,0.0,0.0
성동구,2019-08,75.0,103.0,0.0,0.0
성동구,2019-09,89.0,123.0,0.0,0.0
성동구,2019-10,110.0,134.0,3.0,0.0
성동구,2019-11,97.0,126.0,0.0,0.0
성동구,2019-12,86.0,107.0,2.0,0.0
성동구,2020-01,86.0,123.0,0.0,0.0
성동구,2020-02,76.0,102.0,0.0,0.0
성동구,2020-03,77.0,103.0,2.0,0.0
성동구,2020-04,89.0,133.0,0.0,0.0
성동구,2020-05,96.0,137.0,0.0,0.0
성동구,2020-06,104.0,140.0,0.0,0.0
성동구,2020-07,108.0,141.0,2.0,0.0
성동구,2020-08,99.0,125.0,2.0,0.0
성동구,2020-09,98.0,128.0,1.0,0.0
성동구,2020-10,101.0,123.0,0.0,0.0
성동구,2020-11,102.0,131.0,1.0,0.0
성동구,2020-12,83.0,95.0,1.0,0.0
성동구,2021-01,80.0,105.0,0.0,0.0
성동구,2021-02,94.0,130.0,0.0,0.0
성동구,2021-03,67.0,84.0,1.0,0.0
성동구,2021-04,104.0,115.0,0.0,0.0
성동구,2021-05,77.0,101.0,1.0,0.0
성동구,2021-06,89.0,127.0,0.0,0.0
성동구,2021-07,76.0,92.0,0.0,0.0
성동구,2021-08,97.0,135.0,0.0,0.0
성동구,2021-09,94.0,111.0,2.0,0.0
성동구,2021-10,77.0,104.0,0.0,0.0
성동구,2021-11,99.0,127.0,2.0,0.0
성동구,2021-12,103.0,131.0,2.0,0.0
성동구,2022-01,96.0,128.0,1.0,2576138.0
성동구,2022-02,71.0,89.0,0.0,2217292.0
성동구,2022-03,57.0,81.0,0.0,2520083.0
성동구,2022-04,89.0,111.0,3.0,2844946.0
성동구,2022-05,96.0,119.0,0.0,3044995.0
성동구,2022-06,54.0,71.0,0.0,2933316.0
성동구,2022-07,90.0,116.0,2.0,3122117.0
성동구,2022-08,78.0,99.0,0.0,3112656.0
성동구,2022-09,73.0,96.0,0.0,2869163.0
성동구,2022-10,84.0,108.0,0.0,3027425.0
성동구,2022-11,75.0,93.0,1.0,2928032.0
성동구,2022-12,85.0,111.0,1.0,2955831.0
성동구,2023-01,78.0,109.0,0.0,2670710.0
성동구,2023-02,61.0,76.0,1.0,2655885.0
성동구,2023-03,64.0,73.0,2.0,3037174.0
성동구,2023-04,88.0,122.0,1.0,2938592.0
성동구,2023-05,72.0,111.0,0.0,2995933.0
성동구,2023-06,69.0,96.0,0.0,2998891.0
성동구,2023-07,70.0,86.0,0.0,3064772.0
성동구,2023-08,84.0,115.0,0.0,3044742.0
성동구,2023-09,84.0,114.0,0.0,2931878.0
성동구,2023-10,81.0,101.0,0.0,2925259.0
성동구,2023-11,82.0,104.0,1.0,2982480.0
성동구,2023-12,86.0,114.0,1.0,2991422.0
성동구,2024-01,82.0,113.0,1.0,2876512.0
성동구,2024-02,64.0,86.0,0.0,2653832.0
성동구,2024-03,65.0,87.0,2.0,3029110.0
성동구,2024-04,74.0,90.0,1.0,3108739.0
성동구,2024-05,79.0,103.0,0.0,3142312.0
성동구,2024-06,78.0,95.0,1.0,3049658.0
성동구,2024-07,73.0,86.0,1.0,3230406.0
성동구,2024-08,78.0,99.0,0.0,3181608.0
성동구,2024-09,76.0,97.0,0.0,3035283.0
성동구,2024-10,108.0,136.0,0.0,3211652.0
성동구,2024-11,70.0,83.0,0.0,3165102.0
성동구,2024-12,72.0,80.0,1.0,3162367.0
성동구,2025-01,0.0,0.0,0.0,2598186.0
성동구,2025-02,0.0,0.0,0.0,2792787.0
성동구,2025-03,0.0,0.0,0.0,3195517.0
성동구,2025-04,0.0,0.0,0.0,646351.0
성북구,2005-01,102.0,169.0,1.0,0.0
성북구,2005-02,123.0,178.0,0.0,0.0
성북구,2005-03,144.0,207.0,2.0,0.0
성북구,2005-04,130.0,187.0,1.0,0.0
성북구,2005-05,164.0,226.0,2.0,0.0
성북구,2005-06,113.0,139.0,3.0,0.0
성북구,2005-07,125.0,199.0,1.0,0.0
성북구,2005-08,135.0,192.0,5.0,0.0
성북구,2005-09,137.0,203.0,2.0,0.0
성북구,2005-10,120.0,176.0,2.0,0.0
성북구,2005-11,117.0,166.0,0.0,0.0
성북구,2005-12,140.0,209.0,0.0,0.0
성북구,2006-01,91.0,158.0,1.0,0.0
성북구,2006-02,100.0,135.0,1.0,0.0
성북구,2006-03,137.0,210.0,4.0,0.0
성북구,2006-04,141.0,192.0,1.0,0.0
성북구,2006-05,166.0,257.0,2.0,0.0
성북구,2006-06,140.0,187.0,1.0,0.0
성북구,2006-07,143.0,196.0,2.0,0.0
성북구,2006-08,114.0,167.0,2.0,0.0
성북구,2006-09,130.0,174.0,1.0,0.0
성북구,2006-10,124.0,197.0,2.0,0.0
성북구,2006-11,155.0,208.0,3.0,0.0
성북구,2006-12,123.0,167.0,4.0,0.0
성북구,2007-01,102.0,143.0,1.0,0.0
성북구,2007-02,79.0,117.0,0.0,0.0
성북구,2007-03,97.0,129.0,1.0,0.0
성북구,2007-04,114.0,140.0,0.0,0.0
성북구,2007-05,141.0,196.0,1.0,0.0
성북구,2007-06,123.0,176.0,2.0,0.0
성북구,2007-07,115.0,173.0,0.0,0.0
성북구,2007-08,113.0,157.0,0.0,0.0
성북구,2007-09,140.0,210.0,0.0,0.0
성북구,2007-10,112.0,152.0,0.0,0.0
성북구,2007-11,141.0,192.0,4.0,0.0
성북구,2007-12,114.0,158.0,0.0,0.0
성북구,2008-01,107.0,146.0,4.0,0.0
성북구,2008-02,99.0,171.0,4.0,0.0
성북구,2008-03,136.0,189.0,0.0,0.0
성북구,2008-04,135.0,194.0,0.0,0.0
성북구,2008-05,175.0,236.0,2.0,0.0
성북구,2008-06,161.0,223.0,2.0,0.0
성북구,2008-07,181.0,268.0,0.0,0.0
성북구,2008-08,160.0,218.0,3.0,0.0
성북구,2008-09,153.0,212.0,2.0,0.0
성북구,2008-10,150.0,201.0,0.0,0.0
성북구,2008-11,146.0,206.0,1.0,0.0
성북구,2008-12,178.0,242.0,1.0,0.0
성북구,2009-01,128.0,180.0,2.0,0.0
성북구,2009-02,127.0,201.0,1.0,0.0
성북구,2009-03,166.0,231.0,1.0,0.0
성북구,2009-04,159.0,200.0,0.0,0.0
성북구,2009-05,178.0,254.0,1.0,0.0
성북구,2009-06,128.0,177.0,1.0,0.0
성북구,2009-07,175.0,253.0,0.0,0.0
성북구,2009-08,140.0,175.0,1.0,0.0
성북구,2009-09,208.0,265.0,0.0,0.0
성북구,2009-10,165.0,233.0,3.0,0.0
성북구,2009-11,178.0,232.0,3.0,0.0
성북구,2009-12,153.0,216.0,2.0,0.0
성북구,2010-01,126.0,183.0,0.0,0.0
성북구,2010-02,111.0,149.0,1.0,0.0
성북구,2010-03,128.0,177.0,0.0,0.0
성북구,2010-04,148.0,188.0,3.0,0.0
성북구,2010-05,145.0,199.0,0.0,0.0
성북구,2010-06,159.0,210.0,2.0,0.0
성북구,2010-07,127.0,165.0,0.0,0.0
성북구,2010-08,121.0,172.0,0.0,0.0
